,Unnamed: 0,inFocus,intra,extra,inFocusExpTime,inFocustimestampEndOfReadout,intraExtratimestampAcquisitionStart,intraExtratimestampEndOfReadout,rot_pos,el,az,x,y,z,u,v,w,m1,hexXoffset,hexYoffset,hexUoffset,hexVoffset,hexZoffset,zern_defocus_nm,zern_xastig_nm,zern_yastig_nm,zern_xcoma_nm,zern_ycoma_nm,zern_xtrefoil_nm,zern_ytrefoil_nm,zern_spherical_nm
0,2021-06-09 05:01:54.517000+00:00,AT_O_20210608_000393,AT_O_20210608_000394,AT_O_20210608_000395,30,1623214914.5164132,1623214980.3769176,1623215030.5366628,-45.2879681996972,52.92166802128573,149.6421267282692,-5.24026361011,0.486398468411,0.4909325984764999,0.383333335072,0.22,0.0,95711.67465478514,0,0,0.0333333350718021,0,0.0,20.574640434215205,65.84195729963112,-161.3519033249,-46.78124914859509,-23.973934518875165,-19.53125616687219,17.048603803184296,1.0896083450380465
1,2021-06-09 05:05:22.592000+00:00,AT_O_20210608_000396,AT_O_20210608_000397,AT_O_20210608_000398,30,1623215122.5920036,1623215171.576008,1623215222.1607184,-45.93602948674992,53.26788228767006,150.03286214412233,-5.253414883175,0.4820530287765,0.1891815619998,0.416666670144,0.220000201209,-1.36935805287e-08,95906.78458634924,0,0,0.0666666701436042,0,0.0,29.93377327113304,84.79129791984953,-154.17420211521713,-90.35843201959035,-32.17065981432683,-38.55205400610736,16.286436131903763,0.19559989679798065
2,2021-06-09 05:08:15.246000+00:00,AT_O_20210608_000399,AT_O_20210608_000400,AT_O_20210608_000401,30,1623215295.2449565,1623215324.0649912,1623215373.8347728,-46.46364490910957,53.54059923132591,150.35344913122185,-5.26340189997,0.478621702567,0.526842122722,0.483333340287,0.22,-2.10587732258e-07,96314.26192078882,0,0,0.1333333402872085,0,0.0,14.522550083096846,50.02308715746025,-137.91804250207372,-158.105908909808,-42.74851395592901,-29.637248924693235,19.844010898721635,1.7856938141327139
3,2021-06-09 05:14:31.347000+00:00,AT_O_20210608_000403,AT_O_20210608_000404,AT_O_20210608_000405,30,1623215671.3469036,1623215710.9642391,1623215760.98724,-47.8498954914487,54.22031075497827,151.20523759541072,-5.28653186417,0.470160843174,0.490304869579,0.283333329856,0.22,9.08574341513e-07,97266.22310766103,0,0,-0.0666666701436042,0,0.0,7.399295672505337,79.17298438027464,-115.8978893506792,81.7301304588897,3.1784515918835066,-41.205905060539614,22.656334013916435,1.3601870156820506
4,2021-06-09 05:17:15.926000+00:00,AT_O_20210608_000406,AT_O_20210608_000407,AT_O_20210608_000408,30,1623215835.9253526,1623215864.945819,1623215914.7356138,-48.42093078122242,54.48472320449115,151.5585247651105,-5.29496902359,0.466864668951,0.533465733061,0.233333329111,0.22,0.0,97513.93226293946,0,0,-0.1166666708886623,0,0.0,5.5783733553459625,115.7681343571316,-159.55820311279174,136.79848496305945,20.39749913837102,-39.192450707781276,13.492269797729815,6.839399542929458
